GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,TEAM_NAME,WL,MIN,PTS,FGM,FGA,PLUS_MINUS,margin
002259643,2024-05-01,BOS vs. MIA,1610612740,Boston Celtics,L,240,97,33,93,-20,-20
002234136,2024-10-27,BOS vs. MIA,1610612737,Boston Celtics,W,240,112,43,84,8,8
002226053,2024-05-29,BOS vs. MIA,1610612738,Boston Celtics,L,240,107,30,86,-11,-11
002286901,2025-05-27,BOS vs. MIA,1610612739,Boston Celtics,W,240,114,50,82,23,23
002215300,2025-09-29,BOS vs. MIA,1610612737,Boston Celtics,W,240,119,42,87,2,2
002297266,2024-04-19,BOS vs. MIA,1610612737,Boston Celtics,W,240,122,35,100,20,20
002282348,2026-01-21,BOS vs. MIA,1610612738,Boston Celtics,L,240,114,40,81,-13,-13
002222964,2025-01-16,BOS vs. MIA,1610612737,Boston Celtics,W,240,115,46,98,17,17
002294879,2026-01-02,BOS vs. MIA,1610612737,Boston Celtics,L,240,112,42,81,-12,-12
002241318,2024-12-26,BOS vs. MIA,1610612738,Boston Celtics,W,240,113,33,95,12,12
002247798,2025-04-10,BOS vs. MIA,1610612739,Boston Celtics,W,240,126,32,87,20,20
002222979,2025-05-29,BOS vs. MIA,1610612739,Boston Celtics,W,240,107,40,88,7,7
002278690,2025-04-30,BOS vs. MIA,1610612738,Boston Celtics,L,240,99,37,94,-13,-13
002262054,2024-06-17,BOS vs. MIA,1610612737,Boston Celtics,W,240,117,35,96,4,4
002249287,2025-03-27,BOS vs. MIA,1610612738,Boston Celtics,W,240,121,46,99,15,15
002292356,2024-09-10,BOS vs. MIA,1610612739,Boston Celtics,L,240,107,47,92,-4,-4
002244193,2025-05-28,BOS vs. MIA,1610612738,Boston Celtics,W,240,123,32,92,17,17
002218597,2025-11-25,BOS vs. MIA,1610612740,Boston Celtics,L,240,97,49,88,-2,-2
002225329,2025-08-16,BOS vs. MIA,1610612739,Boston Celtics,L,240,93,39,98,-7,-7
002243118,2025-01-06,BOS vs. MIA,1610612740,Boston Celtics,W,240,126,46,99,24,24
002216303,2024-09-09,BOS vs. MIA,1610612737,Boston Celtics,L,240,107,36,88,-15,-15
002216373,2024-08-28,BOS vs. MIA,1610612738,Boston Celtics,L,240,119,41,98,-5,-5
002251360,2024-08-04,BOS vs. MIA,1610612740,Boston Celtics,L,240,92,50,85,-6,-6
002252167,2026-01-12,BOS vs. MIA,1610612740,Boston Celtics,L,240,99,39,83,-19,-19
002234073,2024-08-08,BOS vs. MIA,1610612737,Boston Celtics,L,240,90,36,87,-18,-18
002218033,2025-10-03,BOS vs. MIA,1610612739,Boston Celtics,L,240,123,41,88,-6,-6
002275154,2024-08-09,BOS vs. MIA,1610612740,Boston Celtics,W,240,117,32,82,8,8
002288532,2024-04-02,BOS vs. MIA,1610612738,Boston Celtics,W,240,117,50,95,14,14
002267760,2025-09-02,BOS vs. MIA,1610612739,Boston Celtics,L,240,125,50,89,-4,-4
002236085,2025-05-18,BOS vs. MIA,1610612739,Boston Celtics,L,240,100,38,90,-9,-9
002298758,2025-07-16,BOS vs. MIA,1610612740,Boston Celtics,L,240,98,45,91,-18,-18
002228285,2024-07-25,BOS vs. MIA,1610612740,Boston Celtics,L,240,113,42,94,-3,-3
002283532,2024-12-09,BOS vs. MIA,1610612740,Boston Celtics,W,240,114,41,99,23,23
002221425,2025-11-05,BOS vs. MIA,1610612737,Boston Celtics,L,240,99,49,84,-25,-25
002276436,2025-04-16,BOS vs. MIA,1610612737,Boston Celtics,W,240,127,43,98,34,34
002295007,2025-07-20,BOS vs. MIA,1610612739,Boston Celtics,W,240,127,35,99,35,35
002226465,2025-04-27,BOS vs. MIA,1610612738,Boston Celtics,L,240,119,37,95,-6,-6
002284348,2025-01-27,BOS vs. MIA,1610612737,Boston Celtics,W,240,95,47,98,4,4
002233413,2025-03-22,BOS vs. MIA,1610612739,Boston Celtics,L,240,92,45,82,-36,-36
002289558,2025-05-05,BOS vs. MIA,1610612737,Boston Celtics,W,240,114,41,99,9,9
002275926,2025-04-20,BOS vs. MIA,1610612739,Boston Celtics,L,240,95,44,92,-28,-28
002246644,2024-07-21,BOS vs. MIA,1610612737,Boston Celtics,L,240,101,43,91,-2,-2
002233241,2024-08-10,BOS vs. MIA,1610612737,Boston Celtics,L,240,107,39,95,-6,-6
002274240,2024-05-26,BOS vs. MIA,1610612738,Boston Celtics,L,240,118,31,80,-8,-8
002280885,2025-08-27,BOS vs. MIA,1610612737,Boston Celtics,L,240,102,36,86,-17,-17
002228180,2025-09-14,BOS vs. MIA,1610612739,Boston Celtics,W,240,120,40,90,27,27
002263686,2025-11-11,BOS vs. MIA,1610612740,Boston Celtics,W,240,105,45,90,15,15
002283917,2024-04-17,BOS vs. MIA,1610612740,Boston Celtics,W,240,114,37,86,1,1
002298349,2025-06-25,BOS vs. MIA,1610612738,Boston Celtics,L,240,118,36,83,-7,-7
002238191,2025-11-01,BOS vs. MIA,1610612737,Boston Celtics,W,240,92,49,83,2,2
002289604,2025-07-15,BOS vs. MIA,1610612738,Boston Celtics,L,240,115,44,92,-4,-4
002233889,2025-07-01,BOS vs. MIA,1610612738,Boston Celtics,L,240,92,39,85,-38,-38
002254227,2024-11-16,BOS vs. MIA,1610612739,Boston Celtics,L,240,90,32,91,-2,-2
002248378,2024-11-11,BOS vs. MIA,1610612739,Boston Celtics,L,240,112,30,88,-9,-9
002282839,2025-10-04,BOS vs. MIA,1610612739,Boston Celtics,W,240,130,32,99,28,28
002271771,2025-01-28,BOS vs. MIA,1610612738,Boston Celtics,W,240,115,34,97,17,17
002290419,2024-12-08,BOS vs. MIA,1610612738,Boston Celtics,W,240,113,41,86,2,2
002284274,2026-01-12,BOS vs. MIA,1610612739,Boston Celtics,L,240,118,40,93,-11,-11
002258409,2024-06-15,BOS vs. MIA,1610612739,Boston Celtics,L,240,100,34,98,-29,-29
002247541,2024-10-01,BOS vs. MIA,1610612740,Boston Celtics,W,240,114,30,93,21,21
002262578,2025-01-10,BOS vs. MIA,1610612738,Boston Celtics,L,240,103,45,83,-13,-13
002291323,2025-01-01,BOS vs. MIA,1610612739,Boston Celtics,W,240,109,35,99,4,4
002287024,2025-10-06,BOS vs. MIA,1610612739,Boston Celtics,L,240,113,33,82,-8,-8
002246157,2024-04-15,BOS vs. MIA,1610612738,Boston Celtics,L,240,92,32,84,-18,-18
002245691,2024-06-11,BOS vs. MIA,1610612739,Boston Celtics,W,240,124,43,87,18,18
002232784,2024-05-06,BOS vs. MIA,1610612740,Boston Celtics,W,240,119,33,93,7,7
002250025,2025-12-27,BOS vs. MIA,1610612739,Boston Celtics,L,240,105,48,99,-21,-21
002285839,2024-09-24,BOS vs. MIA,1610612739,Boston Celtics,W,240,124,44,92,28,28
002224871,2025-09-27,BOS vs. MIA,1610612739,Boston Celtics,L,240,110,49,80,-6,-6
002247317,2025-12-07,BOS vs. MIA,1610612740,Boston Celtics,W,240,129,46,85,8,8
002299929,2024-03-16,BOS vs. MIA,1610612740,Boston Celtics,W,240,96,47,83,5,5
002292817,2026-01-21,BOS vs. MIA,1610612740,Boston Celtics,L,240,91,50,86,-32,-32
002296015,2024-07-22,BOS vs. MIA,1610612740,Boston Celtics,W,240,123,35,97,31,31
002239672,2025-06-07,BOS vs. MIA,1610612738,Boston Celtics,L,240,90,39,81,-23,-23
002265791,2024-08-15,BOS vs. MIA,1610612740,Boston Celtics,L,240,90,40,83,-12,-12
002273005,2024-11-05,BOS vs. MIA,1610612739,Boston Celtics,W,240,122,47,82,23,23
002268743,2025-08-04,BOS vs. MIA,1610612737,Boston Celtics,L,240,96,40,93,0,0
002286916,2024-05-24,BOS vs. MIA,1610612738,Boston Celtics,L,240,99,30,87,-27,-27
002296190,2024-10-12,BOS vs. MIA,1610612737,Boston Celtics,W,240,126,43,84,6,6
002260814,2025-05-07,BOS vs. MIA,1610612740,Boston Celtics,W,240,112,35,99,9,9
002257067,2024-08-21,BOS vs. MIA,1610612740,Boston Celtics,W,240,112,45,80,1,1
002264974,2025-06-30,BOS vs. MIA,1610612737,Boston Celtics,L,240,104,41,95,-14,-14
002249414,2024-09-20,BOS vs. MIA,1610612740,Boston Celtics,W,240,125,47,87,25,25
002242878,2024-11-16,BOS vs. MIA,1610612738,Boston Celtics,W,240,113,31,100,18,18
002273077,2025-06-12,BOS vs. MIA,1610612740,Boston Celtics,W,240,108,35,84,6,6
002298754,2025-04-23,BOS vs. MIA,1610612739,Boston Celtics,L,240,93,31,96,-17,-17
002251715,2024-08-05,BOS vs. MIA,1610612738,Boston Celtics,L,240,120,45,93,-8,-8
002295757,2024-03-16,BOS vs. MIA,1610612739,Boston Celtics,L,240,98,49,81,-22,-22
002272521,2025-05-21,BOS vs. MIA,1610612739,Boston Celtics,W,240,125,32,90,19,19
002231708,2025-02-23,BOS vs. MIA,1610612737,Boston Celtics,L,240,101,47,85,-1,-1
002257694,2024-09-14,BOS vs. MIA,1610612738,Boston Celtics,L,240,90,32,81,-24,-24
002235920,2024-06-01,BOS vs. MIA,1610612740,Boston Celtics,W,240,124,45,90,33,33
002271257,2025-06-01,BOS vs. MIA,1610612739,Boston Celtics,W,240,119,33,84,9,9
002228281,2024-05-24,BOS vs. MIA,1610612738,Boston Celtics,L,240,94,33,100,-17,-17
002287717,2025-11-29,BOS vs. MIA,1610612738,Boston Celtics,L,240,106,31,92,-20,-20
002290852,2025-08-26,BOS vs. MIA,1610612738,Boston Celtics,W,240,123,49,90,16,16
002221481,2025-07-26,BOS vs. MIA,1610612739,Boston Celtics,W,240,122,37,81,5,5
002257877,2024-08-09,BOS vs. MIA,1610612739,Boston Celtics,L,240,111,31,90,-5,-5
002286962,2025-02-05,BOS vs. MIA,1610612738,Boston Celtics,L,240,96,43,82,-4,-4
002283516,2025-11-29,BOS vs. MIA,1610612740,Boston Celtics,L,240,122,50,91,-7,-7
002275182,2025-07-12,BOS vs. MIA,1610612739,Boston Celtics,W,240,118,33,96,1,1
002284550,2025-08-11,BOS vs. MIA,1610612738,Boston Celtics,W,240,114,41,92,19,19
002289266,2025-02-12,BOS vs. MIA,1610612738,Boston Celtics,W,240,121,38,82,4,4
002232496,2024-05-06,BOS vs. MIA,1610612740,Boston Celtics,L,240,110,31,84,-3,-3
002219014,2024-08-10,BOS vs. MIA,1610612739,Boston Celtics,L,240,90,33,96,-36,-36
002258430,2024-09-28,BOS vs. MIA,1610612739,Boston Celtics,L,240,124,45,86,-5,-5
002251015,2025-03-28,BOS vs. MIA,1610612740,Boston Celtics,L,240,102,37,82,-4,-4
002228862,2024-10-05,BOS vs. MIA,1610612737,Boston Celtics,W,240,104,45,93,9,9
002227956,2024-04-27,BOS vs. MIA,1610612738,Boston Celtics,L,240,104,36,83,-19,-19
002226693,2025-07-22,BOS vs. MIA,1610612740,Boston Celtics,W,240,126,31,99,26,26
002297588,2025-01-29,BOS vs. MIA,1610612740,Boston Celtics,L,240,92,46,93,-13,-13
002265424,2024-05-31,BOS vs. MIA,1610612740,Boston Celtics,W,240,124,30,80,29,29
002241379,2024-08-03,BOS vs. MIA,1610612739,Boston Celtics,L,240,106,37,81,-7,-7
002230308,2025-09-15,BOS vs. MIA,1610612737,Boston Celtics,W,240,119,42,84,27,27
002217853,2025-06-25,BOS vs. MIA,1610612739,Boston Celtics,W,240,129,42,84,10,10
002288154,2025-08-25,BOS vs. MIA,1610612737,Boston Celtics,L,240,97,44,85,-29,-29
002296891,2025-05-05,BOS vs. MIA,1610612738,Boston Celtics,W,240,128,39,84,35,35
002254601,2025-12-17,BOS vs. MIA,1610612738,Boston Celtics,L,240,94,50,97,-16,-16
002296082,2024-04-22,BOS vs. MIA,1610612737,Boston Celtics,L,240,100,42,80,-26,-26
002211548,2026-01-11,BOS vs. MIA,1610612740,Boston Celtics,L,240,106,34,91,-17,-17
002260490,2024-10-07,BOS vs. MIA,1610612738,Boston Celtics,L,240,101,33,88,-2,-2
002250138,2025-08-26,BOS vs. MIA,1610612739,Boston Celtics,L,240,92,42,97,-25,-25
002295692,2025-06-10,BOS vs. MIA,1610612740,Boston Celtics,W,240,105,45,85,7,7
002296496,2025-01-12,BOS vs. MIA,1610612739,Boston Celtics,L,240,119,33,82,-1,-1
002292507,2025-02-12,BOS vs. MIA,1610612740,Boston Celtics,W,240,106,35,89,11,11
002286090,2024-10-24,BOS vs. MIA,1610612740,Boston Celtics,L,240,109,34,96,0,0
002218868,2024-03-18,BOS vs. MIA,1610612739,Boston Celtics,L,240,90,36,86,-31,-31
002223015,2026-01-18,BOS vs. MIA,1610612740,Boston Celtics,W,240,128,49,83,38,38
002232056,2025-12-10,BOS vs. MIA,1610612738,Boston Celtics,W,240,118,39,90,6,6
002287572,2024-03-11,BOS vs. MIA,1610612739,Boston Celtics,W,240,129,46,96,34,34
002284649,2025-10-11,BOS vs. MIA,1610612740,Boston Celtics,W,240,113,31,82,3,3
002273972,2025-08-21,BOS vs. MIA,1610612740,Boston Celtics,L,240,115,42,94,-3,-3
002222023,2025-06-19,BOS vs. MIA,1610612739,Boston Celtics,L,240,100,35,93,-24,-24
002217798,2025-09-27,BOS vs. MIA,1610612739,Boston Celtics,W,240,127,38,91,12,12
002258293,2024-10-27,BOS vs. MIA,1610612737,Boston Celtics,W,240,119,34,86,21,21
002223896,2025-09-25,BOS vs. MIA,1610612737,Boston Celtics,W,240,113,30,96,20,20
002258652,2024-04-27,BOS vs. MIA,1610612737,Boston Celtics,L,240,124,37,87,-4,-4
002246496,2024-12-29,BOS vs. MIA,1610612740,Boston Celtics,W,240,127,40,82,19,19
002220364,2025-06-26,BOS vs. MIA,1610612740,Boston Celtics,W,240,108,33,90,13,13
002294913,2025-07-15,BOS vs. MIA,1610612739,Boston Celtics,L,240,92,34,84,-16,-16
002219202,2025-06-22,BOS vs. MIA,1610612740,Boston Celtics,W,240,121,33,86,21,21
002245795,2025-08-21,BOS vs. MIA,1610612738,Boston Celtics,W,240,130,45,80,13,13
002278923,2025-03-24,BOS vs. MIA,1610612740,Boston Celtics,W,240,123,38,88,15,15
002247697,2025-06-28,BOS vs. MIA,1610612739,Boston Celtics,L,240,115,36,85,-3,-3
002241095,2024-04-21,BOS vs. MIA,1610612739,Boston Celtics,L,240,107,43,86,-17,-17
002242692,2025-04-16,BOS vs. MIA,1610612739,Boston Celtics,W,240,106,34,90,16,16
002280457,2024-09-01,BOS vs. MIA,1610612739,Boston Celtics,L,240,108,32,82,-18,-18
002271023,2024-10-11,BOS vs. MIA,1610612737,Boston Celtics,L,240,90,40,90,-20,-20
002295740,2025-12-26,BOS vs. MIA,1610612738,Boston Celtics,L,240,101,39,95,-23,-23
002298799,2025-11-30,BOS vs. MIA,1610612737,Boston Celtics,W,240,118,34,86,8,8
002266439,2025-11-28,BOS vs. MIA,1610612738,Boston Celtics,L,240,91,47,95,-15,-15
002267660,2025-08-02,BOS vs. MIA,1610612739,Boston Celtics,L,240,114,45,87,-14,-14
002212857,2025-05-18,BOS vs. MIA,1610612739,Boston Celtics,L,240,95,41,95,-8,-8
002242870,2024-11-09,BOS vs. MIA,1610612737,Boston Celtics,L,240,108,40,97,-11,-11
002224278,2025-07-05,BOS vs. MIA,1610612738,Boston Celtics,W,240,126,31,97,29,29
002253530,2025-01-23,BOS vs. MIA,1610612738,Boston Celtics,W,240,112,46,95,15,15
002287545,2025-12-07,BOS vs. MIA,1610612740,Boston Celtics,W,240,125,34,93,19,19
002213790,2025-01-19,BOS vs. MIA,1610612738,Boston Celtics,L,240,114,37,83,-16,-16
002227331,2026-01-23,BOS vs. MIA,1610612737,Boston Celtics,L,240,96,42,82,-23,-23
002223879,2024-12-05,BOS vs. MIA,1610612740,Boston Celtics,W,240,109,36,89,4,4
002245190,2026-01-08,BOS vs. MIA,1610612737,Boston Celtics,L,240,93,46,82,-5,-5
002288658,2024-03-21,BOS vs. MIA,1610612737,Boston Celtics,L,240,110,48,91,-4,-4
002242340,2025-04-24,BOS vs. MIA,1610612739,Boston Celtics,W,240,108,46,89,15,15
002218749,2025-09-08,BOS vs. MIA,1610612737,Boston Celtics,L,240,93,41,85,-27,-27
002270648,2025-10-30,BOS vs. MIA,1610612738,Boston Celtics,W,240,120,35,93,29,29
002283124,2025-04-11,BOS vs. MIA,1610612738,Boston Celtics,L,240,104,36,94,-25,-25
002220250,2025-09-18,BOS vs. MIA,1610612740,Boston Celtics,L,240,95,30,82,-18,-18
002294875,2025-12-23,BOS vs. MIA,1610612738,Boston Celtics,W,240,107,34,81,1,1
002229664,2025-04-16,BOS vs. MIA,1610612740,Boston Celtics,L,240,119,39,89,-11,-11
002232756,2025-09-22,BOS vs. MIA,1610612737,Boston Celtics,W,240,125,46,91,12,12
002268812,2024-07-29,BOS vs. MIA,1610612738,Boston Celtics,L,240,93,39,97,-14,-14
002212409,2025-02-03,BOS vs. MIA,1610612737,Boston Celtics,W,240,123,42,97,19,19
002256374,2025-04-29,BOS vs. MIA,1610612739,Boston Celtics,W,240,128,34,96,20,20
002249767,2026-01-04,BOS vs. MIA,1610612738,Boston Celtics,L,240,101,31,99,-15,-15
002250116,2024-04-09,BOS vs. MIA,1610612737,Boston Celtics,L,240,117,31,93,-4,-4
002299481,2025-11-24,BOS vs. MIA,1610612739,Boston Celtics,L,240,114,40,94,-9,-9
002241960,2024-06-07,BOS vs. MIA,1610612739,Boston Celtics,W,240,125,48,95,14,14
002287233,2025-03-07,BOS vs. MIA,1610612738,Boston Celtics,W,240,128,43,94,21,21
002213721,2025-09-04,BOS vs. MIA,1610612737,Boston Celtics,L,240,102,44,95,-12,-12
002243989,2025-02-20,BOS vs. MIA,1610612740,Boston Celtics,L,240,97,38,90,-11,-11
002233545,2025-11-01,BOS vs. MIA,1610612740,Boston Celtics,L,240,94,47,83,-14,-14
002223437,2025-11-22,BOS vs. MIA,1610612740,Boston Celtics,L,240,109,35,85,-18,-18
002281691,2025-05-16,BOS vs. MIA,1610612737,Boston Celtics,W,240,114,44,89,2,2
002229258,2024-12-29,BOS vs. MIA,1610612739,Boston Celtics,W,240,127,50,88,15,15
002291497,2024-10-31,BOS vs. MIA,1610612738,Boston Celtics,W,240,113,32,99,16,16
002253446,2026-01-05,BOS vs. MIA,1610612738,Boston Celtics,L,240,92,32,86,-17,-17
002247511,2025-01-25,BOS vs. MIA,1610612737,Boston Celtics,W,240,119,46,80,25,25
002272780,2024-04-21,BOS vs. MIA,1610612740,Boston Celtics,L,240,100,35,93,-20,-20
002268703,2024-12-06,BOS vs. MIA,1610612738,Boston Celtics,W,240,99,38,88,6,6
002287220,2024-06-01,BOS vs. MIA,1610612737,Boston Celtics,W,240,120,49,83,11,11
002273721,2025-01-14,BOS vs. MIA,1610612738,Boston Celtics,L,240,100,31,91,-3,-3
002233141,2025-04-23,BOS vs. MIA,1610612739,Boston Celtics,W,240,113,37,94,18,18
002272470,2025-08-21,BOS vs. MIA,1610612740,Boston Celtics,L,240,94,44,87,-7,-7
002294394,2024-06-19,BOS vs. MIA,1610612737,Boston Celtics,L,240,105,44,94,-17,-17
002214100,2025-09-01,BOS vs. MIA,1610612738,Boston Celtics,W,240,127,46,96,33,33
002268158,2025-03-01,BOS vs. MIA,1610612738,Boston Celtics,W,240,118,42,88,13,13
002263811,2024-07-21,BOS vs. MIA,1610612739,Boston Celtics,L,240,95,48,88,-8,-8
002290788,2024-05-01,BOS vs. MIA,1610612737,Boston Celtics,W,240,124,47,83,27,27
002271454,2024-11-19,BOS vs. MIA,1610612739,Boston Celtics,W,240,126,31,83,4,4
002229731,2025-09-04,BOS vs. MIA,1610612740,Boston Celtics,W,240,103,48,97,7,7
002262433,2026-01-10,BOS vs. MIA,1610612740,Boston Celtics,L,240,106,37,89,-13,-13
002232524,2025-03-23,BOS vs. MIA,1610612739,Boston Celtics,L,240,112,38,88,-14,-14
002238220,2024-03-25,BOS vs. MIA,1610612738,Boston Celtics,W,240,127,31,85,29,29
002266199,2024-10-19,BOS vs. MIA,1610612740,Boston Celtics,L,240,93,48,86,-28,-28
002261604,2024-11-24,BOS vs. MIA,1610612739,Boston Celtics,W,240,126,35,94,21,21
002210065,2024-03-29,BOS vs. MIA,1610612738,Boston Celtics,L,240,93,36,86,-19,-19
002233896,2025-07-21,BOS vs. MIA,1610612737,Boston Celtics,L,240,93,46,100,-36,-36
002252042,2024-07-03,BOS vs. MIA,1610612739,Boston Celtics,L,240,112,39,87,-7,-7
002212546,2024-09-08,BOS vs. MIA,1610612739,Boston Celtics,W,240,128,36,92,31,31
002275371,2025-08-28,BOS vs. MIA,1610612739,Boston Celtics,W,240,100,33,97,7,7
002228342,2024-12-26,BOS vs. MIA,1610612738,Boston Celtics,L,240,90,40,82,-40,-40
002232588,2025-07-23,BOS vs. MIA,1610612738,Boston Celtics,W,240,120,43,83,4,4
002251091,2024-12-17,BOS vs. MIA,1610612737,Boston Celtics,L,240,106,46,94,-8,-8
002286958,2026-01-08,BOS vs. MIA,1610612738,Boston Celtics,L,240,113,38,81,-11,-11
002212971,2024-12-09,BOS vs. MIA,1610612739,Boston Celtics,W,240,113,49,85,7,7
002226760,2024-06-22,BOS vs. MIA,1610612738,Boston Celtics,L,240,96,36,86,-28,-28
002228385,2026-01-14,BOS vs. MIA,1610612737,Boston Celtics,W,240,112,46,88,6,6
